player_id,player_name,season,team_abbr,salary_usd,salary_cap_share_t,real_salary_change,cy_A_up,cy_B_offseason,cy_C,contract_year,cy_exogenous,draft_round,experience
barneha02,Harrison Barnes,2018,DAL,23112004.0,0.2332190110998991,0.0144010318020177,0.0,,0,,,1.0,6.0
barneha02,Harrison Barnes,2020,SAC,24147727.0,0.221335719523373,-0.0799999933741175,0.0,0.0,0,0.0,0.0,1.0,8.0
barneha02,Harrison Barnes,2021,SAC,22215909.0,0.2036288634280476,-0.1137629507799858,0.0,0.0,0,0.0,0.0,1.0,9.0
barneha02,Harrison Barnes,2022,SAC,20284091.0,0.1804634430604982,-0.1778881232763006,0.0,0.0,0,0.0,0.0,1.0,10.0
barneha02,Harrison Barnes,2023,SAC,18352273.0,0.1483611398544866,-0.1574613128302961,0.0,0.0,0,0.0,0.0,1.0,11.0
barneha02,Harrison Barnes,2024,SAC,17000000.0,0.125,,,,0,,,1.0,12.0
hardeja01,James Harden,2016,HOU,15719062.0,0.2245580285714285,0.2559846871886617,1.0,0.0,0,1.0,0.0,1.0,7.0
hardeja01,James Harden,2017,HOU,26540100.0,0.2820414452709883,0.0124897293907342,0.0,0.0,0,0.0,0.0,1.0,8.0
hardeja01,James Harden,2018,HOU,28299399.0,0.2855640665993945,0.0505523456522876,0.0,0.0,0,0.0,0.0,1.0,9.0
hardeja01,James Harden,2019,HOU,30570000.0,0.3,0.1670944087992667,0.0,0.0,0,0.0,0.0,1.0,10.0
hardeja01,James Harden,2020,HOU,38199000.0,0.35012832263978,0.08,0.0,,0,,,1.0,11.0
hardeja01,James Harden,2023,PHI,33000000.0,0.2667744543249798,-0.0165575754233513,0.0,1.0,0,1.0,1.0,1.0,14.0
hardeja01,James Harden,2024,LAC,35680595.0,0.2623573161764705,,,,0,,,1.0,15.0
butleji01,Jimmy Butler,2016,CHI,16407500.0,0.2343928571428571,-0.2042112684334925,0.0,0.0,0,0.0,0.0,1.0,5.0
butleji01,Jimmy Butler,2017,CHI,17552209.0,0.1865271944739638,0.0114728053141466,0.0,1.0,0,1.0,1.0,1.0,6.0
butleji01,Jimmy Butler,2018,MIN,18696918.0,0.1886671846619576,0.0320642348632305,0.0,,0,,,1.0,7.0
butleji01,Jimmy Butler,2020,MIA,32742000.0,0.3001099908340972,0.0499999999999998,0.0,0.0,0,0.0,0.0,1.0,9.0
butleji01,Jimmy Butler,2021,MIA,34379100.0,0.315115490375802,0.0168615488900187,0.0,0.0,0,0.0,0.0,1.0,10.0
butleji01,Jimmy Butler,2022,MIA,36016200.0,0.3204288256227758,-0.0500477695303887,0.0,0.0,0,0.0,0.0,1.0,11.0
butleji01,Jimmy Butler,2023,MIA,37653300.0,0.304392077607114,0.0914705882352939,0.0,0.0,0,0.0,0.0,1.0,12.0
butleji01,Jimmy Butler,2024,MIA,45183960.0,0.332235,,,,0,,,1.0,13.0
noahjo01,Joakim Noah,2016,CHI,13400000.0,0.1914285714285714,-0.0562596158421495,0.0,1.0,0,1.0,1.0,1.0,9.0
noahjo01,Joakim Noah,2017,NYK,17000000.0,0.1806588735387885,0.131700768801567,0.0,1.0,0,1.0,1.0,1.0,10.0
noahjo01,Joakim Noah,2019,MEM,20261172.0,0.1988338763493621,,,,0,,,1.0,12.0
embiijo01,Joel Embiid,2017,PHI,4826160.0,0.0512875664187035,0.2002259870888321,0.0,0.0,1,1.0,1.0,1.0,3.0
embiijo01,Joel Embiid,2018,PHI,6100266.0,0.0615566700302724,3.0600627831436116,1.0,0.0,0,1.0,0.0,1.0,4.0
embiijo01,Joel Embiid,2019,PHI,25467250.0,0.2499239450441609,0.0087259395050411,0.0,0.0,0,0.0,0.0,1.0,5.0
embiijo01,Joel Embiid,2020,PHI,27504630.0,0.2521047662694775,0.0740740740740741,0.0,0.0,0,0.0,0.0,1.0,6.0
embiijo01,Joel Embiid,2021,PHI,29542010.0,0.2707791934005499,0.0375812983188121,0.0,0.0,0,0.0,0.0,1.0,7.0
embiijo01,Joel Embiid,2022,PHI,31579390.0,0.2809554270462633,-0.0327274623829765,0.0,0.0,0,0.0,0.0,1.0,8.0
embiijo01,Joel Embiid,2023,PHI,33616770.0,0.2717604688763136,0.2880977338796362,1.0,0.0,0,1.0,0.0,1.0,9.0
embiijo01,Joel Embiid,2024,PHI,47607350.0,0.350054044117647,,,,0,,,1.0,10.0
walljo01,John Wall,2016,WAS,14728844.0,0.2104120571428571,-0.2042112429810461,0.0,0.0,0,0.0,0.0,1.0,6.0
walljo01,John Wall,2017,WAS,15756438.0,0.1674435494155154,0.0885997802612814,0.0,0.0,0,0.0,0.0,1.0,7.0
walljo01,John Wall,2018,WAS,18063850.0,0.182279011099899,0.0320642486631552,0.0,0.0,0,0.0,0.0,1.0,8.0
walljo01,John Wall,2019,WAS,19169800.0,0.1881236506378802,1.010053425865323,1.0,1.0,0,1.0,1.0,1.0,9.0
walljo01,John Wall,2021,HOU,41254920.0,0.3781385884509624,0.1139450869093881,0.0,1.0,0,1.0,1.0,1.0,11.0
walljo01,John Wall,2023,LAC,47345760.0,0.382746645109135,,,,0,,,1.0,13.0
holidjr01,Jrue Holiday,2016,NOP,11000000.0,0.1571428571428571,-0.2561105207226355,0.0,0.0,0,0.0,0.0,1.0,7.0
holidjr01,Jrue Holiday,2017,NOP,11000000.0,0.1168969181721572,1.2173336067333276,1.0,0.0,0,1.0,0.0,1.0,8.0
holidjr01,Jrue Holiday,2018,NOP,25686667.0,0.2591994651866801,0.0086582543301618,0.0,0.0,0,0.0,0.0,1.0,9.0
holidjr01,Jrue Holiday,2019,NOP,26641111.0,0.2614436800785083,-0.0838744907021804,0.0,0.0,0,0.0,0.0,1.0,10.0
holidjr01,Jrue Holiday,2020,NOP,26131111.0,0.2395152245646196,0.0342465347148845,0.0,1.0,0,1.0,1.0,1.0,11.0
holidjr01,Jrue Holiday,2021,MIL,27026011.0,0.2477177910174152,0.119520021357266,0.0,0.0,0,0.0,0.0,1.0,12.0
holidjr01,Jrue Holiday,2022,MIL,31171333.0,0.2773250266903914,0.0004201764740776,0.0,0.0,0,0.0,0.0,1.0,13.0
holidjr01,Jrue Holiday,2023,MIL,34319520.0,0.2774415521422797,-0.0029604563791033,0.0,1.0,0,1.0,1.0,1.0,14.0
holidjr01,Jrue Holiday,2024,BOS,37620347.0,0.2766201985294118,,,,0,,,1.0,15.0
townska01,Karl-Anthony Towns,2016,MIN,5703600.0,0.08148,-0.2226487974595382,0.0,0.0,0,0.0,0.0,1.0,1.0
townska01,Karl-Anthony Towns,2017,MIN,5960160.0,0.0633385759829968,-0.0095609824004346,0.0,0.0,0,0.0,0.0,1.0,2.0
townska01,Karl-Anthony Towns,2018,MIN,6216840.0,0.0627329969727547,0.2263503059299525,0.0,0.0,1,1.0,1.0,1.0,3.0
townska01,Karl-Anthony Towns,2019,MIN,7839435.0,0.0769326300294406,2.250787850782029,1.0,0.0,0,1.0,0.0,1.0,4.0
townska01,Karl-Anthony Towns,2020,MIN,27285000.0,0.2500916590284143,0.08,0.0,0.0,0,0.0,0.0,1.0,5.0
townska01,Karl-Anthony Towns,2021,MIN,29467800.0,0.2700989917506874,0.0425398708316857,0.0,0.0,0,0.0,0.0,1.0,6.0
townska01,Karl-Anthony Towns,2022,MIN,31650600.0,0.2815889679715302,-0.0286845259666044,0.0,0.0,0,0.0,0.0,1.0,7.0
townska01,Karl-Anthony Towns,2023,MIN,33833400.0,0.2735117219078415,-0.0317599620493359,0.0,0.0,0,0.0,0.0,1.0,8.0
townska01,Karl-Anthony Towns,2024,MIN,36016200.0,0.264825,,,,0,,,1.0,9.0
leonaka01,Kawhi Leonard,2016,SAS,16407500.0,0.2343928571428571,-0.2003187871076429,0.0,0.0,0,0.0,0.0,1.0,5.0
leonaka01,Kawhi Leonard,2017,SAS,17638063.0,0.187439564293305,0.2443467804924817,0.0,1.0,0,1.0,1.0,1.0,6.0
leonaka01,Kawhi Leonard,2019,TOR,23114066.0,0.2268308734052993,0.323056188642643,1.0,1.0,0,1.0,1.0,1.0,8.0
leonaka01,Kawhi Leonard,2020,LAC,32742000.0,0.3001099908340972,0.0499999999999998,0.0,0.0,0,0.0,0.0,1.0,9.0
leonaka01,Kawhi Leonard,2021,LAC,34379100.0,0.315115490375802,0.1997096093234913,0.0,0.0,0,0.0,0.0,1.0,10.0
leonaka01,Kawhi Leonard,2023,LAC,42492492.0,0.3435124656426839,-0.0230664488017429,0.0,0.0,0,0.0,0.0,1.0,12.0
leonaka01,Kawhi Leonard,2024,LAC,45640084.0,0.3355888529411764,,,,0,,,1.0,13.0
