player_id,season,gp,season_length_t,games_missed_t,gp_pct_t,games_missed_lag1,games_missed_3y_cum
hardeja01,2024,72,82,10,0.8780487804878049,24.0,69.0
hardyja02,2023,48,82,34,0.5853658536585366,,
hardyja02,2024,73,82,9,0.8902439024390244,34.0,34.0
harremo01,2016,39,82,43,0.47560975609756095,,
harremo01,2017,58,82,24,0.7073170731707317,43.0,43.0
harremo01,2018,76,82,6,0.926829268292683,24.0,67.0
harremo01,2019,82,82,0,1.0,6.0,73.0
harremo01,2020,63,72,9,0.875,0.0,30.0
harremo01,2021,69,72,3,0.9583333333333334,9.0,15.0
harremo01,2022,71,82,11,0.8658536585365854,3.0,12.0
harremo01,2023,57,82,25,0.6951219512195121,11.0,23.0
harrian01,2017,72,82,10,0.8780487804878049,,
harrian01,2018,56,82,26,0.6829268292682927,10.0,10.0
harride01,2016,64,82,18,0.7804878048780488,,
harride01,2017,65,82,17,0.7926829268292683,18.0,18.0
harride01,2018,71,82,11,0.8658536585365854,17.0,35.0
harride01,2019,68,82,14,0.8292682926829268,11.0,46.0
harriga01,2016,76,82,6,0.926829268292683,,
harriga01,2017,57,82,25,0.6951219512195121,6.0,6.0
harriga01,2018,67,82,15,0.8170731707317073,25.0,31.0
harriga01,2019,57,82,25,0.6951219512195121,15.0,46.0
harriga01,2020,56,72,16,0.7777777777777778,25.0,65.0
harriga01,2021,39,72,33,0.5416666666666666,16.0,56.0
harriga01,2022,61,82,21,0.7439024390243902,33.0,74.0
harriga01,2023,48,82,34,0.5853658536585366,21.0,70.0
harriga01,2024,54,82,28,0.6585365853658537,34.0,88.0
harrijo01,2017,52,82,30,0.6341463414634146,,
harrijo01,2018,78,82,4,0.9512195121951219,30.0,30.0
harrijo01,2019,76,82,6,0.926829268292683,4.0,34.0
harrijo01,2020,69,72,3,0.9583333333333334,6.0,40.0
harrijo01,2021,69,72,3,0.9583333333333334,3.0,13.0
harrijo01,2023,74,82,8,0.9024390243902439,3.0,12.0
harrike01,2023,34,82,48,0.4146341463414634,,
harrish01,2018,23,82,59,0.2804878048780488,,
harrish01,2019,73,82,9,0.8902439024390244,59.0,59.0
harrish01,2020,43,72,29,0.5972222222222222,9.0,68.0
harrish01,2021,34,72,38,0.4722222222222222,29.0,97.0
harrito02,2016,76,82,6,0.926829268292683,,
harrito02,2017,82,82,0,1.0,6.0,6.0
harrito02,2018,80,82,2,0.975609756097561,0.0,6.0
harrito02,2019,82,82,0,1.0,2.0,8.0
harrito02,2020,72,72,0,1.0,0.0,2.0
harrito02,2021,62,72,10,0.8611111111111112,0.0,2.0
harrito02,2022,73,82,9,0.8902439024390244,10.0,10.0
harrito02,2023,74,82,8,0.9024390243902439,9.0,19.0
harrito02,2024,70,82,12,0.8536585365853658,8.0,27.0
harteis01,2019,28,82,54,0.34146341463414637,,
harteis01,2021,46,72,26,0.6388888888888888,54.0,54.0
harteis01,2022,68,82,14,0.8292682926829268,26.0,80.0
harteis01,2023,82,82,0,1.0,14.0,94.0
harteis01,2024,75,82,7,0.9146341463414634,0.0,40.0
hartjo01,2018,63,82,19,0.7682926829268293,,
hartjo01,2019,67,82,15,0.8170731707317073,19.0,19.0
hartjo01,2020,65,72,7,0.9027777777777778,15.0,34.0
hartjo01,2021,47,72,25,0.6527777777777778,7.0,41.0
hartjo01,2022,54,82,28,0.6585365853658537,25.0,47.0
hartjo01,2023,76,82,6,0.926829268292683,28.0,60.0
hartjo01,2024,81,82,1,0.9878048780487805,6.0,59.0
hasleud01,2016,37,82,45,0.45121951219512196,,
hausesa01,2022,26,82,56,0.3170731707317073,,
hausesa01,2023,80,82,2,0.975609756097561,56.0,56.0
hausesa01,2024,79,82,3,0.9634146341463414,2.0,58.0
hawessp01,2016,57,82,25,0.6951219512195121,,
hawessp01,2017,54,82,28,0.6585365853658537,25.0,25.0
hawkijo01,2024,67,82,15,0.8170731707317073,,
hayesja02,2020,64,72,8,0.8888888888888888,,
hayesja02,2021,60,72,12,0.8333333333333334,8.0,8.0
hayesja02,2022,70,82,12,0.8536585365853658,12.0,20.0
hayesja02,2023,47,82,35,0.573170731707317,12.0,32.0
hayesja02,2024,70,82,12,0.8536585365853658,35.0,59.0
hayeski01,2021,26,72,46,0.3611111111111111,,
hayeski01,2022,66,82,16,0.8048780487804879,46.0,46.0
hayeski01,2023,76,82,6,0.926829268292683,16.0,62.0
hayeski01,2024,42,82,40,0.5121951219512195,6.0,68.0
haywago01,2016,80,82,2,0.975609756097561,,
haywago01,2017,73,82,9,0.8902439024390244,2.0,2.0
haywago01,2019,72,82,10,0.8780487804878049,9.0,11.0
haywago01,2020,52,72,20,0.7222222222222222,10.0,21.0
haywago01,2021,44,72,28,0.6111111111111112,20.0,39.0
haywago01,2022,49,82,33,0.5975609756097561,28.0,58.0
haywago01,2023,50,82,32,0.6097560975609756,33.0,81.0
haywago01,2024,51,82,31,0.6219512195121951,32.0,93.0
hendege02,2016,72,82,10,0.8780487804878049,,
hendege02,2017,72,82,10,0.8780487804878049,10.0,10.0
hendesc01,2024,62,82,20,0.7560975609756098,,
hendrta01,2024,40,82,42,0.4878048780487805,,
hensojo01,2016,57,82,25,0.6951219512195121,,
hensojo01,2017,58,82,24,0.7073170731707317,25.0,25.0
hensojo01,2018,76,82,6,0.926829268292683,24.0,49.0
hensojo01,2020,40,72,32,0.5555555555555556,6.0,55.0
hernawi01,2017,72,82,10,0.8780487804878049,,
hernawi01,2018,48,82,34,0.5853658536585366,10.0,10.0
hernawi01,2019,58,82,24,0.7073170731707317,34.0,44.0
hernawi01,2020,31,72,41,0.4305555555555556,24.0,68.0
hernawi01,2021,47,72,25,0.6527777777777778,41.0,99.0
hernawi01,2022,50,82,32,0.6097560975609756,25.0,90.0
hernawi01,2023,38,82,44,0.4634146341463415,32.0,98.0
herroty01,2020,55,72,17,0.7638888888888888,,
herroty01,2021,54,72,18,0.75,17.0,17.0
herroty01,2022,66,82,16,0.8048780487804879,18.0,35.0
herroty01,2023,67,82,15,0.8170731707317073,16.0,51.0
herroty01,2024,42,82,40,0.5121951219512195,15.0,49.0
hezonma01,2016,79,82,3,0.9634146341463414,,
hezonma01,2017,65,82,17,0.7926829268292683,3.0,3.0
hezonma01,2018,75,82,7,0.9146341463414634,17.0,20.0
hezonma01,2019,58,82,24,0.7073170731707317,7.0,27.0
hezonma01,2020,53,72,19,0.7361111111111112,24.0,48.0
hibbero01,2016,81,82,1,0.9878048780487805,,
hibbero01,2017,48,82,34,0.5853658536585366,1.0,1.0
hicksjj01,2016,35,82,47,0.4268292682926829,,
hieldbu01,2017,82,82,0,1.0,,
hieldbu01,2018,80,82,2,0.975609756097561,0.0,0.0
hieldbu01,2019,82,82,0,1.0,2.0,2.0
hieldbu01,2020,72,72,0,1.0,0.0,2.0
hieldbu01,2021,71,72,1,0.9861111111111112,0.0,2.0
hieldbu01,2022,81,82,1,0.9878048780487805,1.0,1.0
hieldbu01,2023,80,82,2,0.975609756097561,1.0,2.0
hieldbu01,2024,84,82,0,1.024390243902439,2.0,4.0
highsha01,2023,54,82,28,0.6585365853658537,,
highsha01,2024,66,82,16,0.8048780487804879,28.0,28.0
hilarne01,2016,57,82,25,0.6951219512195121,,
hilarne01,2017,67,82,15,0.8170731707317073,25.0,25.0
hilarne01,2018,52,82,30,0.6341463414634146,15.0,40.0
hilarne01,2019,42,82,40,0.5121951219512195,30.0,70.0
hillge01,2016,74,82,8,0.9024390243902439,,
hillge01,2017,49,82,33,0.5975609756097561,8.0,8.0
hillge01,2018,67,82,15,0.8170731707317073,33.0,41.0
hillge01,2019,60,82,22,0.7317073170731707,15.0,56.0
hillge01,2020,59,72,13,0.8194444444444444,22.0,70.0
hillge01,2021,30,72,42,0.4166666666666667,13.0,50.0
hillge01,2022,54,82,28,0.6585365853658537,42.0,77.0
hillge01,2023,46,82,36,0.5609756097560976,28.0,83.0
hillida01,2016,38,82,44,0.4634146341463415,,
hillida01,2017,39,82,43,0.47560975609756095,44.0,44.0
hilljo01,2016,73,82,9,0.8902439024390244,,
hillso01,2016,59,82,23,0.7195121951219512,,
hillso01,2017,80,82,2,0.975609756097561,23.0,23.0
hillso01,2019,44,82,38,0.5365853658536586,2.0,25.0
hillso01,2020,59,72,13,0.8194444444444444,38.0,63.0
hillso01,2021,71,72,1,0.9861111111111112,13.0,53.0
hinriki01,2016,46,82,36,0.5609756097560976,,
holidaa01,2019,50,82,32,0.6097560975609756,,
holidaa01,2020,66,72,6,0.9166666666666666,32.0,32.0
holidaa01,2021,66,72,6,0.9166666666666666,6.0,38.0
holidaa01,2022,63,82,19,0.7682926829268293,6.0,44.0
holidaa01,2023,63,82,19,0.7682926829268293,19.0,31.0
holidaa01,2024,78,82,4,0.9512195121951219,19.0,44.0
holidjr01,2016,65,82,17,0.7926829268292683,,
holidjr01,2017,67,82,15,0.8170731707317073,17.0,17.0
holidjr01,2018,81,82,1,0.9878048780487805,15.0,32.0
holidjr01,2019,67,82,15,0.8170731707317073,1.0,33.0
holidjr01,2020,61,72,11,0.8472222222222222,15.0,31.0
holidjr01,2021,59,72,13,0.8194444444444444,11.0,27.0
holidjr01,2022,67,82,15,0.8170731707317073,13.0,39.0
holidjr01,2023,67,82,15,0.8170731707317073,15.0,39.0
holidjr01,2024,69,82,13,0.8414634146341463,15.0,43.0
holidju01,2016,53,82,29,0.6463414634146342,,
holidju01,2017,82,82,0,1.0,29.0,29.0
holidju01,2018,72,82,10,0.8780487804878049,0.0,29.0
holidju01,2019,82,82,0,1.0,10.0,39.0
holidju01,2020,73,72,0,1.0138888888888888,0.0,10.0
holidju01,2021,72,72,0,1.0,0.0,10.0
holidju01,2022,74,82,8,0.9024390243902439,0.0,0.0
holidju01,2023,46,82,36,0.5609756097560976,8.0,8.0
holidju01,2024,58,82,24,0.7073170731707317,36.0,44.0
holliro01,2016,29,82,53,0.35365853658536583,,
holliro01,2017,78,82,4,0.9512195121951219,53.0,53.0
holliro01,2018,68,82,14,0.8292682926829268,4.0,57.0
holliro01,2019,59,82,23,0.7195121951219512,14.0,71.0
holliro01,2020,60,72,12,0.8333333333333334,23.0,41.0
holliry01,2016,37,82,45,0.45121951219512196,,
holmeri01,2016,51,82,31,0.6219512195121951,,
holmeri01,2017,57,82,25,0.6951219512195121,31.0,31.0
holmeri01,2018,48,82,34,0.5853658536585366,25.0,56.0
holmeri01,2019,70,82,12,0.8536585365853658,34.0,90.0
holmeri01,2020,44,72,28,0.6111111111111112,12.0,71.0
holmeri01,2021,61,72,11,0.8472222222222222,28.0,74.0
holmeri01,2022,45,82,37,0.5487804878048781,11.0,51.0
holmeri01,2023,42,82,40,0.5121951219512195,37.0,76.0
holmeri01,2024,40,82,42,0.4878048780487805,40.0,88.0
holmgch01,2024,82,82,0,1.0,,
hoodro01,2016,79,82,3,0.9634146341463414,,
hoodro01,2017,59,82,23,0.7195121951219512,3.0,3.0
hoodro01,2018,60,82,22,0.7317073170731707,23.0,26.0
hoodro01,2019,72,82,10,0.8780487804878049,22.0,48.0
hoodro01,2020,21,72,51,0.2916666666666667,10.0,55.0
hoodro01,2021,55,72,17,0.7638888888888888,51.0,83.0
hoodro01,2022,52,82,30,0.6341463414634146,17.0,78.0
hoodsja01,2024,21,82,61,0.25609756097560976,,
horfoal01,2016,82,82,0,1.0,,
horfoal01,2017,68,82,14,0.8292682926829268,0.0,0.0
horfoal01,2018,72,82,10,0.8780487804878049,14.0,14.0
horfoal01,2019,68,82,14,0.8292682926829268,10.0,24.0
horfoal01,2020,67,72,5,0.9305555555555556,14.0,38.0
horfoal01,2021,28,72,44,0.3888888888888889,5.0,29.0
horfoal01,2022,69,82,13,0.8414634146341463,44.0,63.0
horfoal01,2023,63,82,19,0.7682926829268293,13.0,62.0
horfoal01,2024,65,82,17,0.7926829268292683,19.0,76.0
hortota01,2021,65,72,7,0.9027777777777778,,
hortota01,2022,60,82,22,0.7317073170731707,7.0,7.0
hortota01,2023,65,82,17,0.7926829268292683,22.0,29.0
hortota01,2024,51,82,31,0.6219512195121951,17.0,46.0
houseda01,2019,39,82,43,0.47560975609756095,,
houseda01,2020,63,72,9,0.875,43.0,43.0
houseda01,2021,36,72,36,0.5,9.0,52.0
houseda01,2022,42,82,40,0.5121951219512195,36.0,88.0
houseda01,2023,56,82,26,0.6829268292682927,40.0,85.0
houseda01,2024,34,82,48,0.4146341463414634,26.0,102.0
houstca01,2023,51,82,31,0.6219512195121951,,
houstca01,2024,59,82,23,0.7195121951219512,31.0,31.0
howardw01,2016,71,82,11,0.8658536585365854,,
howardw01,2017,74,82,8,0.9024390243902439,11.0,11.0
howardw01,2018,81,82,1,0.9878048780487805,8.0,19.0
howardw01,2020,69,72,3,0.9583333333333334,1.0,20.0
howardw01,2021,69,72,3,0.9583333333333334,3.0,12.0
howardw01,2022,60,82,22,0.7317073170731707,3.0,7.0
howarma02,2021,37,72,35,0.5138888888888888,,
howarma02,2022,31,82,51,0.3780487804878049,35.0,35.0
huertke01,2019,75,82,7,0.9146341463414634,,
huertke01,2020,56,72,16,0.7777777777777778,7.0,7.0
huertke01,2021,69,72,3,0.9583333333333334,16.0,23.0
huertke01,2022,74,82,8,0.9024390243902439,3.0,26.0
huertke01,2023,75,82,7,0.9146341463414634,8.0,27.0
huertke01,2024,64,82,18,0.7804878048780488,7.0,18.0
huertma01,2016,53,82,29,0.6463414634146342,,
huertma01,2017,23,82,59,0.2804878048780488,29.0,29.0
huestjo01,2018,69,82,13,0.8414634146341463,,
hugheel01,2022,36,82,46,0.43902439024390244,,
humphkr01,2016,53,82,29,0.6463414634146342,,
humphkr01,2017,56,82,26,0.6829268292682927,29.0,29.0
huntede01,2020,63,72,9,0.875,,
huntede01,2021,23,72,49,0.3194444444444444,9.0,9.0
huntede01,2022,53,82,29,0.6463414634146342,49.0,58.0
huntede01,2023,67,82,15,0.8170731707317073,29.0,87.0
huntede01,2024,57,82,25,0.6951219512195121,15.0,93.0
hunterj01,2016,36,82,46,0.43902439024390244,,
hutchch01,2019,44,82,38,0.5365853658536586,,
hutchch01,2020,28,72,44,0.3888888888888889,38.0,38.0
hutchch01,2021,25,72,47,0.3472222222222222,44.0,82.0
hylanbo01,2022,69,82,13,0.8414634146341463,,
hylanbo01,2023,56,82,26,0.6829268292682927,13.0,13.0
hylanbo01,2024,37,82,45,0.45121951219512196,26.0,39.0
ibakase01,2016,78,82,4,0.9512195121951219,,
ibakase01,2017,79,82,3,0.9634146341463414,4.0,4.0
ibakase01,2018,76,82,6,0.926829268292683,3.0,7.0
ibakase01,2019,74,82,8,0.9024390243902439,6.0,13.0
ibakase01,2020,55,72,17,0.7638888888888888,8.0,17.0
ibakase01,2021,41,72,31,0.5694444444444444,17.0,31.0
ibakase01,2022,54,82,28,0.6585365853658537,31.0,56.0
iguodan01,2016,65,82,17,0.7926829268292683,,
iguodan01,2017,76,82,6,0.926829268292683,17.0,17.0
iguodan01,2018,64,82,18,0.7804878048780488,6.0,23.0
iguodan01,2019,68,82,14,0.8292682926829268,18.0,41.0
iguodan01,2020,21,72,51,0.2916666666666667,14.0,38.0
iguodan01,2021,63,72,9,0.875,51.0,83.0
iguodan01,2022,31,82,51,0.3780487804878049,9.0,74.0
ilyaser01,2016,74,82,8,0.9024390243902439,,
ilyaser01,2017,82,82,0,1.0,8.0,8.0
ilyaser01,2018,69,82,13,0.8414634146341463,0.0,8.0
ilyaser01,2019,67,82,15,0.8170731707317073,13.0,21.0
ilyaser01,2020,63,72,9,0.875,15.0,28.0
inglejo01,2016,81,82,1,0.9878048780487805,,
inglejo01,2017,82,82,0,1.0,1.0,1.0
inglejo01,2018,82,82,0,1.0,0.0,1.0
inglejo01,2019,82,82,0,1.0,0.0,1.0
inglejo01,2020,72,72,0,1.0,0.0,0.0
inglejo01,2021,67,72,5,0.9305555555555556,0.0,0.0
inglejo01,2022,45,82,37,0.5487804878048781,5.0,5.0
inglejo01,2023,46,82,36,0.5609756097560976,37.0,42.0
inglejo01,2024,68,82,14,0.8292682926829268,36.0,78.0
inglida01,2016,20,82,62,0.24390243902439024,,
ingrabr01,2017,79,82,3,0.9634146341463414,,
ingrabr01,2018,59,82,23,0.7195121951219512,3.0,3.0
ingrabr01,2019,52,82,30,0.6341463414634146,23.0,26.0
ingrabr01,2020,62,72,10,0.8611111111111112,30.0,56.0
ingrabr01,2021,61,72,11,0.8472222222222222,10.0,63.0
ingrabr01,2022,55,82,27,0.6707317073170732,11.0,51.0
ingrabr01,2023,45,82,37,0.5487804878048781,27.0,48.0
ingrabr01,2024,64,82,18,0.7804878048780488,37.0,75.0
irvinky01,2016,53,82,29,0.6463414634146342,,
irvinky01,2017,72,82,10,0.8780487804878049,29.0,29.0
irvinky01,2018,60,82,22,0.7317073170731707,10.0,39.0
irvinky01,2019,67,82,15,0.8170731707317073,22.0,61.0
irvinky01,2020,20,72,52,0.2777777777777778,15.0,47.0
irvinky01,2021,54,72,18,0.75,52.0,89.0
irvinky01,2022,29,82,53,0.35365853658536583,18.0,85.0
irvinky01,2023,60,82,22,0.7317073170731707,53.0,123.0
irvinky01,2024,58,82,24,0.7073170731707317,22.0,93.0
isaacjo01,2018,27,82,55,0.32926829268292684,,
isaacjo01,2019,75,82,7,0.9146341463414634,55.0,55.0
isaacjo01,2020,34,72,38,0.4722222222222222,7.0,62.0
isaacjo01,2024,58,82,24,0.7073170731707317,38.0,100.0
iveyja01,2023,74,82,8,0.9024390243902439,,
iveyja01,2024,77,82,5,0.9390243902439024,8.0,8.0
jackja01,2016,32,82,50,0.3902439024390244,,
jackja01,2018,62,82,20,0.7560975609756098,50.0,50.0
jacksan01,2024,57,82,25,0.6951219512195121,,
jacksfr01,2019,61,82,21,0.7439024390243902,,
jacksfr01,2020,59,72,13,0.8194444444444444,21.0,21.0
jacksfr01,2021,40,72,32,0.5555555555555556,13.0,34.0
jacksfr01,2022,53,82,29,0.6463414634146342,32.0,66.0
jacksgg01,2024,48,82,34,0.5853658536585366,,
jacksis01,2022,36,82,46,0.43902439024390244,,
jacksis01,2023,63,82,19,0.7682926829268293,46.0,46.0
jacksis01,2024,59,82,23,0.7195121951219512,19.0,65.0
jacksja02,2019,58,82,24,0.7073170731707317,,
jacksja02,2020,57,72,15,0.7916666666666666,24.0,24.0
jacksja02,2022,78,82,4,0.9512195121951219,15.0,39.0
jacksja02,2023,63,82,19,0.7682926829268293,4.0,43.0
jacksja02,2024,66,82,16,0.8048780487804879,19.0,38.0
jacksjo02,2018,77,82,5,0.9390243902439024,,
jacksjo02,2019,79,82,3,0.9634146341463414,5.0,5.0
jacksjo02,2020,22,72,50,0.3055555555555556,3.0,8.0
jacksjo02,2021,62,72,10,0.8611111111111112,50.0,58.0
jacksjo02,2022,51,82,31,0.6219512195121951,10.0,63.0
jacksju01,2018,68,82,14,0.8292682926829268,,
jacksju01,2019,81,82,1,0.9878048780487805,14.0,14.0
jacksju01,2020,65,72,7,0.9027777777777778,1.0,15.0
jacksju01,2021,34,72,38,0.4722222222222222,7.0,22.0
jacksre01,2016,79,82,3,0.9634146341463414,,
jacksre01,2017,52,82,30,0.6341463414634146,3.0,3.0
jacksre01,2018,45,82,37,0.5487804878048781,30.0,33.0
jacksre01,2019,82,82,0,1.0,37.0,70.0
jacksre01,2020,31,72,41,0.4305555555555556,0.0,67.0
jacksre01,2021,67,72,5,0.9305555555555556,41.0,78.0
jacksre01,2022,75,82,7,0.9146341463414634,5.0,46.0
jacksre01,2023,68,82,14,0.8292682926829268,7.0,53.0
jacksre01,2024,82,82,0,1.0,14.0,26.0
jackstr02,2024,68,82,14,0.8292682926829268,,
jamesju01,2020,36,72,36,0.5,,
jamesju01,2021,36,72,36,0.5,36.0,36.0
jamesle01,2016,76,82,6,0.926829268292683,,
jamesle01,2017,74,82,8,0.9024390243902439,6.0,6.0
jamesle01,2018,82,82,0,1.0,8.0,14.0
jamesle01,2019,55,82,27,0.6707317073170732,0.0,14.0
jamesle01,2020,67,72,5,0.9305555555555556,27.0,35.0
jamesle01,2021,45,72,27,0.625,5.0,32.0
jamesle01,2022,56,82,26,0.6829268292682927,27.0,59.0
jamesle01,2023,55,82,27,0.6707317073170732,26.0,58.0
jamesle01,2024,71,82,11,0.8658536585365854,27.0,80.0
jamesmi02,2018,36,82,46,0.43902439024390244,,
jaqueja01,2024,75,82,7,0.9146341463414634,,
jeffeal01,2016,47,82,35,0.573170731707317,,
jeffeal01,2017,66,82,16,0.8048780487804879,35.0,35.0
jeffeal01,2018,36,82,46,0.43902439024390244,16.0,51.0
jefferi01,2016,74,82,8,0.9024390243902439,,
jefferi01,2017,79,82,3,0.9634146341463414,8.0,8.0
jefferi01,2018,20,82,62,0.24390243902439024,3.0,11.0
jeffrda01,2021,31,72,41,0.4305555555555556,,
jemistr01,2024,25,82,57,0.3048780487804878,,
jenkijo01,2016,43,82,39,0.524390243902439,,
jenkijo01,2019,26,82,56,0.3170731707317073,39.0,39.0
jennibr01,2016,48,82,34,0.5853658536585366,,
jennibr01,2017,81,82,1,0.9878048780487805,34.0,34.0
jerebjo01,2016,78,82,4,0.9512195121951219,,
jerebjo01,2017,78,82,4,0.9512195121951219,4.0,4.0
jerebjo01,2018,74,82,8,0.9024390243902439,4.0,8.0
jerebjo01,2019,73,82,9,0.8902439024390244,8.0,16.0
jeromty01,2020,31,72,41,0.4305555555555556,,
jeromty01,2021,33,72,39,0.4583333333333333,41.0,41.0
jeromty01,2022,48,82,34,0.5853658536585366,39.0,80.0
jeromty01,2023,45,82,37,0.5487804878048781,34.0,114.0
joeis01,2021,41,72,31,0.5694444444444444,,
joeis01,2022,55,82,27,0.6707317073170732,31.0,31.0
joeis01,2023,73,82,9,0.8902439024390244,27.0,58.0
joeis01,2024,78,82,4,0.9512195121951219,9.0,67.0
johnsal02,2022,23,82,59,0.2804878048780488,,
johnsam01,2016,79,82,3,0.9634146341463414,,
johnsam01,2017,80,82,2,0.975609756097561,3.0,3.0
johnsam01,2018,74,82,8,0.9024390243902439,2.0,5.0
johnsam01,2019,51,82,31,0.6219512195121951,8.0,13.0
johnsca02,2020,57,72,15,0.7916666666666666,,
johnsca02,2021,60,72,12,0.8333333333333334,15.0,15.0
johnsca02,2022,66,82,16,0.8048780487804879,12.0,27.0
johnsca02,2023,42,82,40,0.5121951219512195,16.0,43.0
johnsca02,2024,58,82,24,0.7073170731707317,40.0,68.0
johnsda04,2018,31,82,51,0.3780487804878049,,
johnsja01,2016,57,82,25,0.6951219512195121,,
johnsja01,2017,76,82,6,0.926829268292683,25.0,25.0
johnsja01,2018,73,82,9,0.8902439024390244,6.0,31.0
johnsja01,2019,55,82,27,0.6707317073170732,9.0,40.0
johnsja01,2020,32,72,40,0.4444444444444444,27.0,42.0
johnsja01,2021,51,72,21,0.7083333333333334,40.0,76.0
johnsja01,2022,62,82,20,0.7560975609756098,21.0,88.0
johnsja05,2022,22,82,60,0.2682926829268293,,
johnsja05,2023,70,82,12,0.8536585365853658,60.0,60.0
johnsja05,2024,56,82,26,0.6829268292682927,12.0,72.0
johnsjo02,2016,81,82,1,0.9878048780487805,,
johnsjo02,2017,78,82,4,0.9512195121951219,1.0,1.0
johnsjo02,2018,55,82,27,0.6707317073170732,4.0,5.0
johnske04,2021,69,72,3,0.9583333333333334,,
johnske04,2022,75,82,7,0.9146341463414634,3.0,3.0
johnske04,2023,63,82,19,0.7682926829268293,7.0,10.0
johnske04,2024,69,82,13,0.8414634146341463,19.0,29.0
johnske07,2022,37,82,45,0.45121951219512196,,
johnske07,2023,40,82,42,0.4878048780487805,45.0,45.0
johnsst04,2016,73,82,9,0.8902439024390244,,
johnsst04,2017,77,82,5,0.9390243902439024,9.0,9.0
johnsst04,2018,69,82,13,0.8414634146341463,5.0,14.0
johnsst04,2019,66,82,16,0.8048780487804879,13.0,27.0
johnsst04,2020,25,72,47,0.3472222222222222,16.0,34.0
johnsst04,2021,61,72,11,0.8472222222222222,47.0,76.0
johnsst04,2022,48,82,34,0.5853658536585366,11.0,74.0
johnsst04,2023,30,82,52,0.36585365853658536,34.0,92.0
johnsty01,2016,36,82,46,0.43902439024390244,,
johnsty01,2017,73,82,9,0.8902439024390244,46.0,46.0
johnsty01,2018,72,82,10,0.8780487804878049,9.0,55.0
johnsty01,2019,57,82,25,0.6951219512195121,10.0,65.0
johnsty01,2020,39,72,33,0.5416666666666666,25.0,44.0
johnsty01,2021,39,72,33,0.5416666666666666,33.0,68.0
johnswe01,2016,80,82,2,0.975609756097561,,
johnswe01,2017,68,82,14,0.8292682926829268,2.0,2.0
johnswe01,2018,74,82,8,0.9024390243902439,14.0,16.0
johnswe01,2019,38,82,44,0.4634146341463415,8.0,24.0
jokicni01,2016,80,82,2,0.975609756097561,,
jokicni01,2017,73,82,9,0.8902439024390244,2.0,2.0
jokicni01,2018,75,82,7,0.9146341463414634,9.0,11.0
jokicni01,2019,80,82,2,0.975609756097561,7.0,18.0
jokicni01,2020,73,72,0,1.0138888888888888,2.0,18.0
jokicni01,2021,72,72,0,1.0,0.0,9.0
jokicni01,2022,74,82,8,0.9024390243902439,0.0,2.0
jokicni01,2023,69,82,13,0.8414634146341463,8.0,8.0
jokicni01,2024,79,82,3,0.9634146341463414,13.0,21.0
jonesco02,2024,30,82,52,0.36585365853658536,,
jonesda03,2019,24,82,58,0.2926829268292683,,
jonesda03,2020,55,72,17,0.7638888888888888,58.0,58.0
jonesda03,2021,39,72,33,0.5416666666666666,17.0,75.0
jonesda03,2022,56,82,26,0.6829268292682927,33.0,108.0
jonesda03,2023,41,82,41,0.5,26.0,76.0
jonesda03,2024,39,82,43,0.47560975609756095,41.0,100.0
jonesde02,2017,32,82,50,0.3902439024390244,,
jonesde02,2018,20,82,62,0.24390243902439024,50.0,50.0
jonesde02,2019,60,82,22,0.7317073170731707,62.0,112.0
jonesde02,2020,59,72,13,0.8194444444444444,22.0,134.0
jonesde02,2021,58,72,14,0.8055555555555556,13.0,97.0
jonesde02,2022,51,82,31,0.6219512195121951,14.0,49.0
jonesde02,2023,64,82,18,0.7804878048780488,31.0,58.0
jonesde02,2024,76,82,6,0.926829268292683,18.0,63.0
jonesja02,2016,48,82,34,0.5853658536585366,,
jonesja02,2017,48,82,34,0.5853658536585366,34.0,34.0
joneska01,2023,46,82,36,0.5609756097560976,,
jonesma05,2021,32,72,40,0.4444444444444444,,
joneste01,2016,50,82,32,0.6097560975609756,,
joneste01,2017,54,82,28,0.6585365853658537,32.0,32.0
jonestr01,2021,37,72,35,0.5138888888888888,,
jonestr01,2022,69,82,13,0.8414634146341463,35.0,35.0
jonestr01,2023,68,82,14,0.8292682926829268,13.0,48.0
